Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Test Cases/Add Receipt,Chrome 74.0.3729.169,,2019-06-14 17:23:01,2019-06-14 17:24:10,1m - 9.140s,FAILED
"click(findTestObject(""My Order/Page_My Orders/img""))",Chrome 74.0.3729.169,,2019-06-14 17:23:01,2019-06-14 17:23:04,3.249s,PASSED
delay(10),Chrome 74.0.3729.169,,2019-06-14 17:23:04,2019-06-14 17:23:14,10.002s,PASSED
"click(findTestObject(""Add Receipt/Page_Welcome to The Thread Theory  The Thread Theory/span_Start shopping now _login-b-icon""))",Chrome 74.0.3729.169,,2019-06-14 17:23:14,2019-06-14 17:23:14,0.091s,PASSED
"click(findTestObject(""Add Receipt/Page_Welcome to The Thread Theory  The Thread Theory/li_My Orders""))",Chrome 74.0.3729.169,,2019-06-14 17:23:14,2019-06-14 17:23:17,2.490s,PASSED
delay(5),Chrome 74.0.3729.169,,2019-06-14 17:23:17,2019-06-14 17:23:22,5.003s,PASSED
"click(findTestObject(""Add Receipt/Page_My Orders/span_View Order""))",Chrome 74.0.3729.169,,2019-06-14 17:23:22,2019-06-14 17:23:24,2.539s,PASSED
delay(5),Chrome 74.0.3729.169,,2019-06-14 17:23:24,2019-06-14 17:23:29,5.005s,PASSED
"click(findTestObject(""Add Receipt/Page_Order  000000052/span_Add Receipt""))",Chrome 74.0.3729.169,,2019-06-14 17:23:29,2019-06-14 17:23:32,2.521s,PASSED
delay(5),Chrome 74.0.3729.169,,2019-06-14 17:23:32,2019-06-14 17:23:37,5.003s,PASSED
"click(findTestObject(""Add Receipt/Page_Payment Receipt/input__tran_datetime""))",Chrome 74.0.3729.169,,2019-06-14 17:23:37,2019-06-14 17:23:37,0.123s,PASSED
"click(findTestObject(""Add Receipt/Page_Payment Receipt/span_Prev""))",Chrome 74.0.3729.169,,2019-06-14 17:23:37,2019-06-14 17:23:37,0.115s,PASSED
delay(5),Chrome 74.0.3729.169,,2019-06-14 17:23:37,2019-06-14 17:23:42,5.002s,PASSED
"click(findTestObject(""Add Receipt/Page_Payment Receipt/a_14""))",Chrome 74.0.3729.169,,2019-06-14 17:23:42,2019-06-14 17:24:03,21.577s,PASSED
"click(findTestObject(""Add Receipt/Page_Payment Receipt/button_Now""))",Chrome 74.0.3729.169,,2019-06-14 17:24:03,2019-06-14 17:24:04,0.211s,PASSED
"click(findTestObject(""Add Receipt/Page_Payment Receipt/button_Done""))",Chrome 74.0.3729.169,,2019-06-14 17:24:04,2019-06-14 17:24:04,0.143s,PASSED
"setText(findTestObject(""Add Receipt/Page_Payment Receipt/input__reference_no""), ""254178"")",Chrome 74.0.3729.169,,2019-06-14 17:24:04,2019-06-14 17:24:04,0.152s,PASSED
"setText(findTestObject(""Add Receipt/Page_Payment Receipt/input__initials""), ""Himangi"")",Chrome 74.0.3729.169,,2019-06-14 17:24:04,2019-06-14 17:24:04,0.130s,PASSED
"setText(findTestObject(""Add Receipt/Page_Payment Receipt/input__amount""), ""68"")",Chrome 74.0.3729.169,,2019-06-14 17:24:04,2019-06-14 17:24:04,0.098s,PASSED
"setText(findTestObject(""Add Receipt/Page_Payment Receipt/input__bank_name""), ""DBS Bank"")",Chrome 74.0.3729.169,,2019-06-14 17:24:04,2019-06-14 17:24:04,0.123s,PASSED
delay(5),Chrome 74.0.3729.169,,2019-06-14 17:24:04,2019-06-14 17:24:09,5.001s,PASSED
"uploadFile(findTestObject(""UploadFile/Page_Payment Receipt/input_Upload Receipt_receipt""), ""C:\Users\Ranosys\Downloads\ATM Receipt.jpg"")",Chrome 74.0.3729.169,,2019-06-14 17:24:09,2019-06-14 17:24:10,0.366s,FAILED
