Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
"selenium.type(""id=am_giftcard_recipient_email"", ""shubham.khandelwal@ranosys.com"")",Chrome 75.0.3770.100,,2019-06-27 12:20:25,2019-06-27 12:20:25,0.061s,PASSED
delay(5),Chrome 75.0.3770.100,,2019-06-27 12:20:25,2019-06-27 12:20:30,5.004s,PASSED
"selenium.click(""id=am_giftcard_date_delivery"")",Chrome 75.0.3770.100,,2019-06-27 12:20:30,2019-06-27 12:20:30,0.148s,PASSED
"selenium.click(""link=27"")",Chrome 75.0.3770.100,,2019-06-27 12:20:30,2019-06-27 12:20:30,0.082s,PASSED
delay(5),Chrome 75.0.3770.100,,2019-06-27 12:20:30,2019-06-27 12:20:35,5.004s,PASSED
"selenium.click(""id=am_giftcard_message"")",Chrome 75.0.3770.100,,2019-06-27 12:20:35,2019-06-27 12:20:35,0.106s,PASSED
"selenium.type(""id=am_giftcard_message"", ""test"")",Chrome 75.0.3770.100,,2019-06-27 12:20:35,2019-06-27 12:20:35,0.083s,PASSED
delay(5),Chrome 75.0.3770.100,,2019-06-27 12:20:35,2019-06-27 12:20:40,5.004s,PASSED
"click(findTestObject(""add to cart/menu_cart_mini/Page_Softly Edelweiss Swiss Dot Dress (Powder Blue)/button_Add to Cart""))",Chrome 75.0.3770.100,,2019-06-27 12:20:40,2019-06-27 12:20:40,0.249s,PASSED
delay(5),Chrome 75.0.3770.100,,2019-06-27 12:20:40,2019-06-27 12:20:45,5.003s,PASSED
,,,,,,
Test Cases/Gift Card Checkout,Chrome 75.0.3770.100,,2019-06-27 12:20:45,2019-06-27 12:20:46,0.323s,ERROR
driver = getWebDriver(),Chrome 75.0.3770.100,,2019-06-27 12:20:46,2019-06-27 12:20:46,0.001s,PASSED
selenium = new com.thoughtworks.selenium.webdriven.WebDriverBackedSelenium(driver),Chrome 75.0.3770.100,,2019-06-27 12:20:46,2019-06-27 12:20:46,0.008s,ERROR
,,,,,,
Test Cases/Add Receipt ATM,Chrome 75.0.3770.100,,2019-06-27 12:20:46,2019-06-27 12:21:35,49.061s,FAILED
"click(findTestObject(""My Order/Page_My Orders/img""))",Chrome 75.0.3770.100,,2019-06-27 12:20:46,2019-06-27 12:20:53,6.750s,PASSED
delay(10),Chrome 75.0.3770.100,,2019-06-27 12:20:53,2019-06-27 12:21:03,10.003s,PASSED
"click(findTestObject(""Add Receipt/Page_Welcome to The Thread Theory  The Thread Theory/span_Start shopping now _login-b-icon""))",Chrome 75.0.3770.100,,2019-06-27 12:21:03,2019-06-27 12:21:03,0.155s,PASSED
"click(findTestObject(""Add Receipt/Page_Welcome to The Thread Theory  The Thread Theory/li_My Orders""))",Chrome 75.0.3770.100,,2019-06-27 12:21:03,2019-06-27 12:21:35,31.928s,FAILED
