Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
"click(findTestObject(""add to cart/menu_cart_mini/Page_Work Wear - DRESSES - SHOP/span_Work Wear""))",Chrome 74.0.3729.169,,2019-06-19 18:03:34,2019-06-19 18:03:44,10.304s,PASSED
delay(10),Chrome 74.0.3729.169,,2019-06-19 18:03:44,2019-06-19 18:03:54,10.004s,PASSED
"scrollToElement(findTestObject(""add to cart/Page_DRESSES - SHOP/img_Quick View_imgage-additional""), 5)",Chrome 74.0.3729.169,,2019-06-19 18:03:54,2019-06-19 18:03:54,0.090s,PASSED
"mouseOver(findTestObject(""add to cart/Page_DRESSES - SHOP/img_Quick View_imgage-additional""))",Chrome 74.0.3729.169,,2019-06-19 18:03:54,2019-06-19 18:03:54,0.065s,PASSED
"clickOffset(findTestObject(""add to cart/Page_DRESSES - SHOP/img_Quick View_imgage-additional""), 650, 400)",Chrome 74.0.3729.169,,2019-06-19 18:03:54,2019-06-19 18:04:08,13.490s,PASSED
delay(10),Chrome 74.0.3729.169,,2019-06-19 18:04:08,2019-06-19 18:04:18,10.003s,PASSED
"click(findTestObject(""add to cart/Page_Lana Lace Romper (Navy) (1)/div_L""))",Chrome 74.0.3729.169,,2019-06-19 18:04:18,2019-06-19 18:04:18,0.141s,PASSED
"click(findTestObject(""add to cart/Page_Lana Lace Romper (Navy)/span_OS_cs-font clever-icon-plus""))",Chrome 74.0.3729.169,,2019-06-19 18:04:18,2019-06-19 18:04:18,0.078s,PASSED
"click(findTestObject(""add to cart/menu_cart_mini/Page_Softly Edelweiss Swiss Dot Dress (Powder Blue)/button_Add to Cart""))",Chrome 74.0.3729.169,,2019-06-19 18:04:18,2019-06-19 18:04:18,0.131s,PASSED
delay(8),Chrome 74.0.3729.169,,2019-06-19 18:04:18,2019-06-19 18:04:26,8.003s,PASSED
"click(findTestObject(""add to cart/Page_Fall Of Sunflowers Dress (White)/span_2                                        2                items""))",Chrome 74.0.3729.169,,2019-06-19 18:04:26,2019-06-19 18:04:26,0.139s,PASSED
"click(findTestObject(""View Kart/Page_Lana Lace Romper (Navy)/span_View cart""))",Chrome 74.0.3729.169,,2019-06-19 18:04:26,2019-06-19 18:04:42,15.434s,PASSED
delay(5),Chrome 74.0.3729.169,,2019-06-19 18:04:42,2019-06-19 18:04:47,5.003s,PASSED
"click(findTestObject(""GuestUser/Page_Shopping Cart/strong_Summary""))",Chrome 74.0.3729.169,,2019-06-19 18:04:47,2019-06-19 18:04:47,0.105s,PASSED
"click(findTestObject(""add to cart/Page_Shopping Cart/span_Check Out with Multiple Addresses""))",Chrome 74.0.3729.169,,2019-06-19 18:04:47,2019-06-19 18:04:52,4.893s,PASSED
delay(5),Chrome 74.0.3729.169,,2019-06-19 18:04:52,2019-06-19 18:04:52,0.000s,NOT_RUN
"setText(findTestObject(""OR_Login/Page_Sign In/input_Sign In_loginusername""), ""himangi.tankha@ranosys.com"")",Chrome 74.0.3729.169,,2019-06-19 18:04:52,2019-06-19 18:04:52,0.001s,NOT_RUN
"setText(findTestObject(""OR_Login/Page_Sign In/input_Sign In_loginpassword""), ""password123"")",Chrome 74.0.3729.169,,2019-06-19 18:04:52,2019-06-19 18:04:52,0.001s,NOT_RUN
"click(findTestObject(""OR_Login/Page_/button_Sign In""))",Chrome 74.0.3729.169,,2019-06-19 18:04:52,2019-06-19 18:04:52,0.000s,NOT_RUN
delay(10),Chrome 74.0.3729.169,,2019-06-19 18:04:52,2019-06-19 18:05:02,10.004s,PASSED
"click(findTestObject(""Page_Ship to Multiple Addresses - Magento Commerce/select_Multiple_address""), CONTINUE_ON_FAILURE)",Chrome 74.0.3729.169,,2019-06-19 18:05:02,2019-06-19 18:05:34,32.038s,FAILED
delay(3),Chrome 74.0.3729.169,,2019-06-19 18:05:34,2019-06-19 18:05:37,3.003s,PASSED
"click(findTestObject(""Page_Ship to Multiple Addresses - Magento Commerce/select_Multiple_address_option""), CONTINUE_ON_FAILURE)",Chrome 74.0.3729.169,,2019-06-19 18:05:37,2019-06-19 18:06:09,32.568s,FAILED
delay(5),Chrome 74.0.3729.169,,2019-06-19 18:06:09,2019-06-19 18:06:14,5.003s,PASSED
"click(findTestObject(""MultipleCheckout/Page_Ship to Multiple Addresses - Magento Commerce/button_Update Qty  Addresses""))",Chrome 74.0.3729.169,,2019-06-19 18:06:14,2019-06-19 18:06:14,0.140s,PASSED
delay(5),Chrome 74.0.3729.169,,2019-06-19 18:06:14,2019-06-19 18:06:19,5.002s,PASSED
"click(findTestObject(""MultipleCheckout/Page_Ship to Multiple Addresses - Magento Commerce/button_Go to Shipping Information""))",Chrome 74.0.3729.169,,2019-06-19 18:06:19,2019-06-19 18:06:20,0.424s,PASSED
delay(5),Chrome 74.0.3729.169,,2019-06-19 18:06:20,2019-06-19 18:06:25,5.002s,PASSED
"click(findTestObject(""MultipleCheckout/Page_Shipping Methods - Magento Commerce/input_SGD 000_shipping_method710""), CONTINUE_ON_FAILURE)",Chrome 74.0.3729.169,,2019-06-19 18:06:25,2019-06-19 18:06:25,0.288s,PASSED
"scrollToElement(findTestObject(""MultipleCheckout/Page_Shipping Methods - Magento Commerce/input_Shipping Method_shipping_method711""), 0, CONTINUE_ON_FAILURE)",Chrome 74.0.3729.169,,2019-06-19 18:06:25,2019-06-19 18:06:25,0.032s,PASSED
"click(findTestObject(""MultipleCheckout/Page_Shipping Methods - Magento Commerce/input_Shipping Method_shipping_method711""), CONTINUE_ON_FAILURE)",Chrome 74.0.3729.169,,2019-06-19 18:06:25,2019-06-19 18:06:26,0.438s,FAILED
"scrollToElement(findTestObject(""MultipleCheckout/Page_Shipping Methods - Magento Commerce/button_Continue to Billing Information""), 0, STOP_ON_FAILURE)",Chrome 74.0.3729.169,,2019-06-19 18:06:26,2019-06-19 18:06:26,0.029s,PASSED
"click(findTestObject(""MultipleCheckout/Page_Shipping Methods - Magento Commerce/button_Continue to Billing Information""), STOP_ON_FAILURE)",Chrome 74.0.3729.169,,2019-06-19 18:06:26,2019-06-19 18:06:29,3.710s,PASSED
delay(5),Chrome 74.0.3729.169,,2019-06-19 18:06:29,2019-06-19 18:06:34,5.002s,PASSED
"click(findTestObject(""MultipleCheckout/Page_Billing Information - Magento Commerce/input_Internet banking  PayNow_paymentmethod""))",Chrome 74.0.3729.169,,2019-06-19 18:06:34,2019-06-19 18:07:01,26.677s,PASSED
"click(findTestObject(""MultipleCheckout/Page_Billing Information - Magento Commerce/button_Go to Review Your Order""))",Chrome 74.0.3729.169,,2019-06-19 18:07:01,2019-06-19 18:07:05,4.390s,PASSED
delay(5),Chrome 74.0.3729.169,,2019-06-19 18:07:05,2019-06-19 18:07:10,5.003s,PASSED
"scrollToElement(findTestObject(""MultipleCheckout/Page_Review Order - Magento Commerce/button_Place Order""), 0)",Chrome 74.0.3729.169,,2019-06-19 18:07:10,2019-06-19 18:07:11,0.098s,PASSED
"click(findTestObject(""TandC/Page_Checkout/input_SGD 4300_agreement2""))",Chrome 74.0.3729.169,,2019-06-19 18:07:11,2019-06-19 18:07:11,0.086s,PASSED
"click(findTestObject(""MultipleCheckout/Page_Review Order - Magento Commerce/button_Place Order""))",Chrome 74.0.3729.169,,2019-06-19 18:07:11,2019-06-19 18:07:16,5.767s,PASSED
delay(10),Chrome 74.0.3729.169,,2019-06-19 18:07:16,2019-06-19 18:07:26,10.004s,PASSED
today = new java.util.Date(),Chrome 74.0.3729.169,,2019-06-19 18:07:26,2019-06-19 18:07:26,0.003s,NOT_RUN
"todaysDate = today.format(""MM_dd_yy"")",Chrome 74.0.3729.169,,2019-06-19 18:07:26,2019-06-19 18:07:26,0.002s,NOT_RUN
"nowTime = today.format(""hh_mm_ss"")",Chrome 74.0.3729.169,,2019-06-19 18:07:26,2019-06-19 18:07:26,0.005s,NOT_RUN
"takeScreenshot(""D:\Katalon\Demo\screenshot_""+ todaysDate +""-"" + nowTime +"".PNG"")",Chrome 74.0.3729.169,,2019-06-19 18:07:26,2019-06-19 18:07:27,0.676s,FAILED
,,,,,,
Test Cases/Add Receipt PayNow,Chrome 74.0.3729.169,,2019-06-19 18:07:27,2019-06-19 18:08:49,1m - 21.994s,PASSED
"click(findTestObject(""My Order/Page_My Orders/img""))",Chrome 74.0.3729.169,,2019-06-19 18:07:27,2019-06-19 18:07:30,2.560s,PASSED
delay(10),Chrome 74.0.3729.169,,2019-06-19 18:07:30,2019-06-19 18:07:40,10.004s,PASSED
"click(findTestObject(""Add Receipt/Page_Welcome to The Thread Theory  The Thread Theory/span_Start shopping now _login-b-icon""))",Chrome 74.0.3729.169,,2019-06-19 18:07:40,2019-06-19 18:07:40,0.124s,PASSED
"click(findTestObject(""Add Receipt/Page_Welcome to The Thread Theory  The Thread Theory/li_My Orders""))",Chrome 74.0.3729.169,,2019-06-19 18:07:40,2019-06-19 18:07:43,2.804s,PASSED
delay(5),Chrome 74.0.3729.169,,2019-06-19 18:07:43,2019-06-19 18:07:48,5.004s,PASSED
"click(findTestObject(""Add Receipt/Page_My Orders/span_View Order""))",Chrome 74.0.3729.169,,2019-06-19 18:07:48,2019-06-19 18:07:50,2.635s,PASSED
delay(5),Chrome 74.0.3729.169,,2019-06-19 18:07:50,2019-06-19 18:07:55,5.003s,PASSED
"click(findTestObject(""Add Receipt/Page_Order  000000052/span_Add Receipt""))",Chrome 74.0.3729.169,,2019-06-19 18:07:55,2019-06-19 18:07:58,2.818s,PASSED
delay(5),Chrome 74.0.3729.169,,2019-06-19 18:07:58,2019-06-19 18:08:03,5.003s,PASSED
"click(findTestObject(""Add Receipt/Page_Payment Receipt/input__tran_datetime""))",Chrome 74.0.3729.169,,2019-06-19 18:08:03,2019-06-19 18:08:03,0.150s,PASSED
"doubleClick(findTestObject(""Add Receipt/Page_Payment Receipt/span_Prev""))",Chrome 74.0.3729.169,,2019-06-19 18:08:03,2019-06-19 18:08:04,0.099s,PASSED
delay(5),Chrome 74.0.3729.169,,2019-06-19 18:08:04,2019-06-19 18:08:09,5.003s,PASSED
"click(findTestObject(""Add Receipt/Page_Payment Receipt/a_17""))",Chrome 74.0.3729.169,,2019-06-19 18:08:09,2019-06-19 18:08:09,0.144s,PASSED
delay(5),Chrome 74.0.3729.169,,2019-06-19 18:08:09,2019-06-19 18:08:14,5.002s,PASSED
"click(findTestObject(""Add Receipt/Page_Payment Receipt/button_Now""))",Chrome 74.0.3729.169,,2019-06-19 18:08:14,2019-06-19 18:08:14,0.155s,PASSED
"click(findTestObject(""Add Receipt/Page_Payment Receipt/button_Done""))",Chrome 74.0.3729.169,,2019-06-19 18:08:14,2019-06-19 18:08:14,0.061s,PASSED
"setText(findTestObject(""Add Receipt/Page_Payment Receipt/input__reference_no""), ""254178"")",Chrome 74.0.3729.169,,2019-06-19 18:08:14,2019-06-19 18:08:14,0.114s,PASSED
"setText(findTestObject(""Add Receipt/Page_Payment Receipt/input__initials""), ""Himangi"")",Chrome 74.0.3729.169,,2019-06-19 18:08:14,2019-06-19 18:08:14,0.137s,PASSED
"setText(findTestObject(""Add Receipt/Page_Payment Receipt/input__amount""), ""53"")",Chrome 74.0.3729.169,,2019-06-19 18:08:14,2019-06-19 18:08:14,0.112s,PASSED
"setText(findTestObject(""Add Receipt/Page_Payment Receipt/input__bank_name""), ""DBS Bank"")",Chrome 74.0.3729.169,,2019-06-19 18:08:14,2019-06-19 18:08:14,0.141s,PASSED
delay(5),Chrome 74.0.3729.169,,2019-06-19 18:08:14,2019-06-19 18:08:19,5.003s,PASSED
"uploadFile(findTestObject(""UploadFile/Page_Payment Receipt/input_Upload Receipt_receipt""), ""C:\Users\Ranosys\Downloads\ATM Receipt.jpg"")",Chrome 74.0.3729.169,,2019-06-19 18:08:19,2019-06-19 18:08:19,0.002s,NOT_RUN
"uploadfile.uploadFile(findTestObject(""UploadFile/Page_Payment Receipt/input_Upload Receipt_receipt""), ""D:\ATM Receipt.jpg"")",Chrome 74.0.3729.169,,2019-06-19 18:08:19,2019-06-19 18:08:19,0.003s,NOT_RUN
delay(5),Chrome 74.0.3729.169,,2019-06-19 18:08:19,2019-06-19 18:08:24,5.005s,PASSED
"click(findTestObject(""Add Receipt/Page_Payment Receipt/button_Submit""))",Chrome 74.0.3729.169,,2019-06-19 18:08:24,2019-06-19 18:08:25,0.153s,PASSED
delay(10),Chrome 74.0.3729.169,,2019-06-19 18:08:25,2019-06-19 18:08:35,10.003s,PASSED
"click(findTestObject(""Object Repository/add to cart/Page_Welcome to The Thread Theory  The Thread Theory/span_Start shopping now _login-icon""))",Chrome 74.0.3729.169,,2019-06-19 18:08:35,2019-06-19 18:08:35,0.096s,PASSED
"click(findTestObject(""My Order/Page_Welcome to The Thread Theory  The Thread Theory/a_Logout""))",Chrome 74.0.3729.169,,2019-06-19 18:08:35,2019-06-19 18:08:38,3.662s,PASSED
delay(10),Chrome 74.0.3729.169,,2019-06-19 18:08:38,2019-06-19 18:08:48,10.002s,PASSED
closeBrowser(),Chrome 74.0.3729.169,,2019-06-19 18:08:48,2019-06-19 18:08:49,0.760s,PASSED
