Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
"doubleClick(findTestObject(""Add Receipt/Page_Payment Receipt/span_Prev""))",Chrome 74.0.3729.169,,2019-06-17 12:00:01,2019-06-17 12:00:01,0.116s,PASSED
delay(5),Chrome 74.0.3729.169,,2019-06-17 12:00:01,2019-06-17 12:00:06,5.004s,PASSED
"click(findTestObject(""Add Receipt/Page_Payment Receipt/a_17""))",Chrome 74.0.3729.169,,2019-06-17 12:00:06,2019-06-17 12:00:06,0.146s,PASSED
delay(5),Chrome 74.0.3729.169,,2019-06-17 12:00:06,2019-06-17 12:00:11,5.005s,PASSED
"click(findTestObject(""Add Receipt/Page_Payment Receipt/button_Now""))",Chrome 74.0.3729.169,,2019-06-17 12:00:11,2019-06-17 12:00:11,0.167s,PASSED
"click(findTestObject(""Add Receipt/Page_Payment Receipt/button_Done""))",Chrome 74.0.3729.169,,2019-06-17 12:00:11,2019-06-17 12:00:11,0.084s,PASSED
"setText(findTestObject(""Add Receipt/Page_Payment Receipt/input__reference_no""), ""254178"")",Chrome 74.0.3729.169,,2019-06-17 12:00:11,2019-06-17 12:00:11,0.126s,PASSED
"setText(findTestObject(""Add Receipt/Page_Payment Receipt/input__initials""), ""Himangi"")",Chrome 74.0.3729.169,,2019-06-17 12:00:11,2019-06-17 12:00:11,0.138s,PASSED
"setText(findTestObject(""Add Receipt/Page_Payment Receipt/input__amount""), ""136"")",Chrome 74.0.3729.169,,2019-06-17 12:00:11,2019-06-17 12:00:11,0.103s,PASSED
"setText(findTestObject(""Add Receipt/Page_Payment Receipt/input__bank_name""), ""DBS Bank"")",Chrome 74.0.3729.169,,2019-06-17 12:00:11,2019-06-17 12:00:12,0.181s,PASSED
delay(5),Chrome 74.0.3729.169,,2019-06-17 12:00:12,2019-06-17 12:00:17,5.004s,PASSED
"uploadFile(findTestObject(""UploadFile/Page_Payment Receipt/input_Upload Receipt_receipt""), ""C:\Users\Ranosys\Downloads\ATM Receipt.jpg"")",Chrome 74.0.3729.169,,2019-06-17 12:00:17,2019-06-17 12:00:17,0.004s,NOT_RUN
"uploadfile.uploadFile(findTestObject(""UploadFile/Page_Payment Receipt/input_Upload Receipt_receipt""), ""D:\ATM Receipt.jpg"")",Chrome 74.0.3729.169,,2019-06-17 12:00:17,2019-06-17 12:00:17,0.373s,PASSED
delay(5),Chrome 74.0.3729.169,,2019-06-17 12:00:17,2019-06-17 12:00:22,5.015s,PASSED
"click(findTestObject(""Add Receipt/Page_Payment Receipt/button_Submit""))",Chrome 74.0.3729.169,,2019-06-17 12:00:22,2019-06-17 12:00:27,4.763s,PASSED
delay(10),Chrome 74.0.3729.169,,2019-06-17 12:00:27,2019-06-17 12:00:37,10.004s,PASSED
acceptAlert(),Chrome 74.0.3729.169,,2019-06-17 12:00:37,2019-06-17 12:00:37,0.747s,FAILED
