Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
"click(findTestObject(""Add Receipt/Page_Payment Receipt/a_17""))",Chrome 74.0.3729.169,,2019-06-17 11:56:27,2019-06-17 11:56:27,0.133s,PASSED
delay(5),Chrome 74.0.3729.169,,2019-06-17 11:56:27,2019-06-17 11:56:32,5.003s,PASSED
"click(findTestObject(""Add Receipt/Page_Payment Receipt/button_Now""))",Chrome 74.0.3729.169,,2019-06-17 11:56:32,2019-06-17 11:56:32,0.171s,PASSED
"click(findTestObject(""Add Receipt/Page_Payment Receipt/button_Done""))",Chrome 74.0.3729.169,,2019-06-17 11:56:32,2019-06-17 11:56:32,0.080s,PASSED
"setText(findTestObject(""Add Receipt/Page_Payment Receipt/input__reference_no""), ""254178"")",Chrome 74.0.3729.169,,2019-06-17 11:56:32,2019-06-17 11:56:32,0.167s,PASSED
"setText(findTestObject(""Add Receipt/Page_Payment Receipt/input__initials""), ""Himangi"")",Chrome 74.0.3729.169,,2019-06-17 11:56:32,2019-06-17 11:56:32,0.151s,PASSED
"setText(findTestObject(""Add Receipt/Page_Payment Receipt/input__amount""), ""136"")",Chrome 74.0.3729.169,,2019-06-17 11:56:32,2019-06-17 11:56:32,0.096s,PASSED
"setText(findTestObject(""Add Receipt/Page_Payment Receipt/input__bank_name""), ""DBS Bank"")",Chrome 74.0.3729.169,,2019-06-17 11:56:32,2019-06-17 11:56:33,0.156s,PASSED
delay(5),Chrome 74.0.3729.169,,2019-06-17 11:56:33,2019-06-17 11:56:38,5.004s,PASSED
"uploadFile(findTestObject(""UploadFile/Page_Payment Receipt/input_Upload Receipt_receipt""), ""C:\Users\Ranosys\Downloads\ATM Receipt.jpg"")",Chrome 74.0.3729.169,,2019-06-17 11:56:38,2019-06-17 11:56:38,0.005s,NOT_RUN
"uploadfile.uploadFile(findTestObject(""UploadFile/Page_Payment Receipt/input_Upload Receipt_receipt""), ""C:\Users\Ranosys\Downloads\ATM Receipt.jpg"")",Chrome 74.0.3729.169,,2019-06-17 11:56:38,2019-06-17 11:56:40,2.364s,PASSED
delay(5),Chrome 74.0.3729.169,,2019-06-17 11:56:40,2019-06-17 11:56:45,5.008s,PASSED
"click(findTestObject(""Add Receipt/Page_Payment Receipt/button_Submit""))",Chrome 74.0.3729.169,,2019-06-17 11:56:45,2019-06-17 11:56:45,0.192s,PASSED
delay(10),Chrome 74.0.3729.169,,2019-06-17 11:56:45,2019-06-17 11:56:55,10.003s,PASSED
acceptAlert(),Chrome 74.0.3729.169,,2019-06-17 11:56:55,2019-06-17 11:56:56,0.705s,FAILED
