Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
"setText(findTestObject(""Add Receipt/Page_Payment Receipt/input__bank_name""), ""DBS Bank"")",Chrome 74.0.3729.169,,2019-06-19 10:20:11,2019-06-19 10:20:11,0.181s,PASSED
delay(5),Chrome 74.0.3729.169,,2019-06-19 10:20:11,2019-06-19 10:20:16,5.002s,PASSED
"uploadFile(findTestObject(""UploadFile/Page_Payment Receipt/input_Upload Receipt_receipt""), ""C:\Users\Ranosys\Downloads\ATM Receipt.jpg"")",Chrome 74.0.3729.169,,2019-06-19 10:20:16,2019-06-19 10:20:16,0.004s,NOT_RUN
"uploadfile.uploadFile(findTestObject(""UploadFile/Page_Payment Receipt/input_Upload Receipt_receipt""), ""D:\ATM Receipt.jpg"")",Chrome 74.0.3729.169,,2019-06-19 10:20:16,2019-06-19 10:20:16,0.001s,NOT_RUN
delay(5),Chrome 74.0.3729.169,,2019-06-19 10:20:16,2019-06-19 10:20:21,5.003s,PASSED
"click(findTestObject(""Add Receipt/Page_Payment Receipt/button_Submit""))",Chrome 74.0.3729.169,,2019-06-19 10:20:21,2019-06-19 10:20:27,5.910s,PASSED
delay(10),Chrome 74.0.3729.169,,2019-06-19 10:20:27,2019-06-19 10:20:37,10.003s,PASSED
"click(findTestObject(""Object Repository/add to cart/Page_Welcome to The Thread Theory  The Thread Theory/span_Start shopping now _login-icon""))",Chrome 74.0.3729.169,,2019-06-19 10:20:37,2019-06-19 10:20:37,0.162s,PASSED
"click(findTestObject(""My Order/Page_Welcome to The Thread Theory  The Thread Theory/a_Logout""))",Chrome 74.0.3729.169,,2019-06-19 10:20:37,2019-06-19 10:20:41,3.576s,PASSED
delay(10),Chrome 74.0.3729.169,,2019-06-19 10:20:41,2019-06-19 10:20:51,10.003s,PASSED
closeBrowser(),Chrome 74.0.3729.169,,2019-06-19 10:20:51,2019-06-19 10:20:52,0.736s,PASSED
